id,name,host_id,host_response_time,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1123410710695616149,Alojamiento Centro  Chamberí,4347030,within an hour,True,True,Trafalgar,Private room in hostel,Private room,4,1.0,2.0,2.0,$82.00,1,365,1.0,365.0,9,27,43,94,50,3,4.55,4.47,4.77,4.63,4.72,4.3
1123697460167068568,Habitación privada Zona Estadio Bernabéu 5,487936142,within an hour,True,True,Castillejos,Private room in bed and breakfast,Private room,1,3.0,1.0,1.0,$34.00,1,33,1.0,1125.0,12,35,65,29,19,0,4.34,3.83,4.79,4.48,4.59,4.03
1123947376456372018,room madrid,569729686,within a few hours,True,True,Pacífico,Private room in casa particular,Private room,2,1.0,1.0,0.0,$29.00,1,3,1.0,3.0,3,11,12,45,26,0,4.71,4.8,4.82,4.8,4.8,4.69
1124435789937933814,Apt beside Retiro Park & Prado Museum,71801745,within an hour,True,True,Jerónimos,Entire rental unit,Entire home/apt,5,2.0,2.0,0.0,$251.00,2,365,2.0,365.0,4,12,30,48,36,2,4.94,4.88,4.98,4.94,4.98,4.94
1124445477301754039,"Piso Madrid 55 M2, amueblado.",99204026,within an hour,True,True,Castillejos,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$131.00,2,1125,2.9,1125.0,1,4,34,28,18,0,4.75,4.75,4.79,4.96,4.82,4.54
1124547401520066693,Acacias Place.  10 minutes to Sol,36503894,within an hour,True,True,Acacias,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$138.00,1,365,14.1,999.0,5,29,59,44,31,0,4.68,4.8,4.89,4.98,4.91,4.66
1124620750629573956,habitación privada cama 1.50x2,457719065,within an hour,True,True,Universidad,Private room in rental unit,Private room,1,1.0,1.0,1.0,$47.00,1,365,1.0,365.0,12,41,71,35,21,0,4.74,4.77,4.71,4.8,4.91,4.63
1124635666182892790,Cuarto Jardin_ pequeño_ p/1 persona- Madrid,232686370,within an hour,True,True,Prosperidad,Private room in rental unit,Private room,1,1.5,1.0,1.0,$22.00,10,182,9.9,182.0,0,9,19,24,21,1,4.92,4.58,4.92,4.96,4.96,4.92
1124652781980054382,habitación privada canapé 1.50x2.00,457719065,within an hour,True,True,Universidad,Private room in rental unit,Private room,1,1.0,0.0,1.0,$47.00,1,1125,1.0,1125.0,12,38,68,57,34,0,4.75,4.88,4.93,4.88,4.89,4.7
1124727702740589391,habitación vacacional en Madrid,472370908,a few days or more,False,True,Fontarrón,Private room in rental unit,Private room,2,0.5,1.0,1.0,$50.00,1,365,1.0,365.0,28,58,88,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1125183939375687145,Apartamento Centro de Madrid,136560280,within a day,True,True,Palacio,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$80.00,1,730,1.0,730.0,8,12,12,29,17,3,4.38,4.55,4.66,4.83,4.79,4.07
1125186105460461736,Vive la tradición para 7 en Santa Ana 6,555642355,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,7,1.0,3.0,5.0,$190.00,1,1125,1.0,999.0,4,9,21,9,7,1,4.11,4.11,4.44,4.44,4.78,4.11
1125190713568569603,Pequeño y confortable,510691749,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$74.00,5,28,4.9,1125.0,3,8,19,53,38,2,4.91,4.91,4.92,4.98,4.6,4.75
1125209415465652285,"Gran piso, mejor terraza",117774434,within a day,True,True,Justicia,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,$373.00,3,15,3.1,15.0,2,29,51,17,9,0,4.94,4.71,5.0,5.0,5.0,4.76
1125215334850444131,Duplex en Delicias,518713670,within a day,True,True,Palos de Moguer,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$91.00,30,365,30.0,365.0,0,0,0,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0
1125353245094675051,Acogedora y céntrica habitación,570040013,within an hour,True,True,Pacífico,Private room in rental unit,Private room,1,1.0,1.0,1.0,$40.00,2,8,2.0,8.0,12,42,72,55,40,1,4.76,4.95,4.95,4.98,4.89,4.8
1125438024740057681,Elegant and bright apart. Malasaña Chueca Center,569255086,within a few hours,True,True,Universidad,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$225.00,28,186,26.1,186.0,7,37,67,20,10,0,5.0,4.9,4.8,4.85,4.9,4.75
1125493359129689751,apartamento en alonso martinez de alquiler tempora,391810099,within an hour,True,True,Justicia,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$90.00,1,1125,2.6,258.7,7,25,51,12,11,0,4.67,4.58,4.17,4.25,4.92,4.0
1125807709350586763,M (rvi40) Coqueto apartamento de un dormitorio en,529402573,within an hour,True,True,Ciudad Universitaria,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$72.00,1,1125,22.6,342.5,1,14,17,1,1,0,3.0,2.0,1.0,3.0,5.0,3.0
1125816132547836960,MP51-02 Habitación privada en piso compartido,567327895,within an hour,True,True,Ibiza,Private room in rental unit,Private room,1,1.0,1.0,1.0,$36.00,31,365,31.0,365.0,29,30,43,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1125838439635937953,Exclusivo apto. con piscina y garaje en Pozuelo,22321820,within a few hours,True,False,Aravaca,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,$165.00,30,730,27.5,730.0,8,8,8,3,1,0,4.67,4.33,5.0,5.0,5.0,4.67
1125857334609535927,AA17-02 Habitación privada en piso compartido,567327895,within an hour,True,True,Arapiles,Private room in rental unit,Private room,1,2.0,1.0,1.0,$48.00,30,365,30.3,365.0,0,0,0,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0
1125860415288379807,AA17-03 Habitación privada en piso compartido,567327895,within an hour,True,True,Universidad,Private room in rental unit,Private room,1,2.0,1.0,1.0,$48.00,31,365,31.0,365.0,1,1,1,5,2,1,4.2,3.8,4.8,4.4,4.6,4.2
1125863451529646870,AA17-04 Habitación privada piso compartido,567327895,within an hour,True,True,Arapiles,Private room in rental unit,Private room,1,2.0,1.0,1.0,$48.00,31,365,31.0,365.0,29,59,89,1,1,0,3.0,2.0,4.0,3.0,4.0,2.0
1125869827681109808,AA17-06 Habitación privada en piso compartido,567327895,within an hour,True,True,Universidad,Private room in rental unit,Private room,1,2.0,1.0,1.0,$47.00,31,365,31.0,365.0,0,0,0,2,0,0,4.5,3.0,4.0,3.0,5.0,3.0
1125876046379357326,SB18-01 Habitación  privada en piso compartido,567327895,within an hour,True,True,Palacio,Private room in rental unit,Private room,1,2.0,1.0,1.0,$46.00,30,365,30.3,365.0,0,0,0,1,1,0,5.0,4.0,5.0,5.0,5.0,5.0
1125891241820979969,SB18-04 Habitación  privada en piso compartido,567327895,within an hour,True,True,Palacio,Private room in rental unit,Private room,1,2.0,1.0,1.0,$45.00,31,365,31.0,365.0,4,4,4,1,1,0,4.0,4.0,5.0,4.0,5.0,5.0
1125895718017475364,COS12-01 Habitación privada en piso compartido,567327895,within an hour,True,True,Guindalera,Private room in rental unit,Private room,1,2.0,1.0,1.0,$40.00,31,365,31.0,365.0,0,0,0,1,1,0,5.0,4.0,5.0,5.0,5.0,4.0
1125905248035721189,"Little nest, great adventures !",36503894,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$105.00,1,365,18.1,999.0,3,21,45,64,43,1,4.73,4.78,4.64,4.89,4.97,4.59
1125915556847111914,Room close to Retiro,504121118,a few days or more,True,True,Niño Jesús,Private room in rental unit,Private room,1,2.0,6.0,6.0,$28.00,31,365,31.0,365.0,0,0,0,1,0,0,3.0,5.0,2.0,2.0,5.0,3.0
1125922360209137628,COS12-04 Habitación privada en piso compartido,567327895,within an hour,True,True,Guindalera,Private room in rental unit,Private room,1,2.0,1.0,1.0,$43.00,31,365,31.0,365.0,5,35,65,1,0,0,4.0,3.0,5.0,5.0,5.0,5.0
1126046428767774099,Ave Maria Apartment,328080935,within an hour,True,False,Embajadores,Entire rental unit,Entire home/apt,10,5.0,5.0,0.0,$334.00,1,365,2.1,99.0,12,32,56,16,4,0,4.63,4.69,4.63,4.56,4.56,4.63
1126092945827475123,Apartamento de diseño reformado en las 4 Torres,60992299,within an hour,True,True,La Paz,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,$105.00,2,365,2.0,1125.0,3,18,37,66,51,3,4.68,4.58,4.88,4.89,4.79,4.61
1126102287370070442,Apartamento tranquilo a solo 3 min. metro,24999099,within an hour,True,True,Delicias,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$75.00,7,365,7.8,365.0,0,13,24,17,11,0,4.88,4.76,4.94,5.0,4.88,4.82
1126162831447006701,Acogedor Dúplex en Salamanca,547856835,within an hour,True,True,Fuente del Berro,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,$144.00,1,365,3.3,365.0,17,47,77,4,3,0,5.0,4.75,5.0,5.0,5.0,4.75
1126632073149050417,AVMED43-05 Habitación privada en piso compartido,567327895,within an hour,True,True,Estrella,Private room in rental unit,Private room,1,3.0,1.0,1.0,$42.00,30,365,30.3,365.0,24,54,84,2,0,0,5.0,4.5,5.0,5.0,5.0,5.0
1126634908783413024,AVMED43-06 Habitación privada en piso compartido,567327895,within an hour,True,True,Adelfas,Private room in rental unit,Private room,1,2.5,1.0,1.0,$42.00,31,365,31.0,365.0,0,4,34,3,1,0,4.67,4.33,5.0,5.0,5.0,4.33
1126652632109117754,AVMED45-01 Habitación privada en piso compartido,567327895,within an hour,True,True,Estrella,Private room in rental unit,Private room,1,1.0,1.0,1.0,$44.00,31,365,31.0,365.0,29,59,89,2,1,0,4.0,3.0,5.0,5.0,4.0,4.0
1126682764826267476,Apartamento totalmente equipado,570366477,within a day,True,True,Ventas,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,$75.00,2,365,2.0,365.0,5,33,46,10,6,0,4.5,4.9,4.4,4.5,4.5,3.8
1126687450351900805,Piso de lujo con patio y piscina privada,570366477,within a day,True,True,Simancas,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$84.00,2,365,2.0,365.0,0,0,4,4,0,0,4.5,4.0,4.75,4.75,4.25,4.25
1126712062304100364,Cute penthouse with lots of light,36503894,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,$107.00,1,365,18.1,999.0,1,16,46,47,31,0,4.66,4.7,4.57,4.85,4.91,4.51
1126720654380894662,Modern & Refurbished-2Bedrooms 2Baths - Salamanca,570346256,within an hour,True,True,Recoletos,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,$187.00,1,365,14.0,365.0,12,42,55,40,22,0,4.28,4.63,4.5,4.65,4.9,4.35
1126731730103809778,Apartamento Delicias Madrid Atocha M (DVA6),450144376,within an hour,True,True,Delicias,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$85.00,1,1125,20.0,434.6,0,0,0,3,2,1,5.0,4.33,4.67,3.67,4.67,4.67
1126733118452793817,Estupendo apartamento Centro,570376836,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,12,2.0,4.0,7.0,$254.00,1,365,1.3,365.0,12,27,48,39,28,0,4.03,4.05,4.72,4.54,4.82,4.05
1126739561738502826,"Prosperidad, Living Madrid",62091722,within an hour,True,True,Prosperidad,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$99.00,1,60,1.5,1125.0,6,18,43,116,80,4,4.9,4.91,4.87,4.9,4.73,4.75
1126746872220890452,Bernabeu Place Iv apartment in Madrid,377605855,within an hour,True,True,Nueva España,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$137.00,1,1125,29.1,1125.0,0,0,0,37,23,0,4.73,4.84,4.65,4.57,4.89,4.49
1126747162826888833,Bernabeu Place Vi apartment in Madrid,377605855,within an hour,True,True,Nueva España,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$96.00,1,1125,29.7,1125.0,4,4,4,19,14,0,4.84,4.79,4.11,4.37,4.68,4.37
1126757514562075402,"Blueground | Malasaña, elevator, nr gran via",434208714,within a day,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$123.00,30,1125,38.2,1125.0,0,0,3,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0
1126764112381003790,Super attico en barrio salamanca,4905547,within an hour,True,True,Lista,Entire home,Entire home/apt,2,1.0,1.0,1.0,$100.00,7,365,7.4,365.0,4,5,6,9,5,0,4.67,4.67,4.78,5.0,5.0,4.89
1126768838200892841,Habitacion privada Centro Madrid,570376836,within an hour,True,True,Universidad,Private room in rental unit,Private room,2,2.0,1.0,1.0,$36.00,2,5,2.0,5.0,6,14,32,62,40,0,4.35,4.18,4.84,4.48,4.87,4.32
1126778799918951009,Habitación cómoda,506325854,a few days or more,True,True,San Diego,Private room in rental unit,Private room,2,2.0,1.0,1.0,$100.00,1,365,1.0,365.0,29,59,89,7,0,0,5.0,5.0,5.0,5.0,5.0,4.86
1126813966416340245,Apartamento en el centro Madrid,570376836,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$72.00,5,365,5.0,365.0,4,21,51,21,18,0,4.43,4.1,4.43,4.52,4.62,4.0
1126819807269187096,Habitación Céntrica y privada,563927508,a few days or more,True,True,Zofío,Private room in rental unit,Private room,2,1.0,1.0,1.0,$60.00,1,365,1.0,365.0,29,59,89,8,2,0,4.25,4.5,4.5,4.25,4.5,4.38
1126827280360547447,Apartamento en centro de Madrid,570376836,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$73.00,7,365,7.0,365.0,7,30,60,28,21,1,4.29,4.36,4.64,4.71,4.79,4.11
1126872731564588419,Habitacion en el centro  Madrid,570376836,within an hour,True,True,Universidad,Private room in rental unit,Private room,2,2.0,1.0,1.0,$27.00,2,5,2.0,5.0,3,6,10,58,37,3,4.45,4.28,4.6,4.41,4.66,4.45
1126876668010188691,Habitacion en el Centro Madrid,570376836,within an hour,True,True,Universidad,Private room in rental unit,Private room,3,2.0,1.0,1.0,$36.00,2,5,2.0,5.0,4,12,30,57,30,4,4.47,4.35,4.89,4.61,4.93,4.47
1126950480859125791,Habitación céntrica,121935577,within a few hours,True,True,Pueblo Nuevo,Private room in home,Private room,2,0.5,1.0,0.0,$50.00,1,1125,1.0,1125.0,20,50,80,31,19,0,4.81,4.81,4.9,4.87,4.74,4.77
1126960469821677008,Habitacion en Calle alcala,570376836,within an hour,True,True,Pueblo Nuevo,Private room in rental unit,Private room,2,3.0,1.0,1.0,$27.00,10,365,10.0,365.0,7,17,30,8,5,1,3.75,3.88,4.63,4.25,4.5,4.0
1126989669247425381,Habitación Baño Privado a 15 min Goya y 30 min Sol,20111903,within an hour,True,True,Casco Histórico de Vicálvaro,Private room in rental unit,Private room,2,1.0,1.0,1.0,$67.00,2,6,2.0,6.0,10,10,10,29,25,0,5.0,5.0,4.93,4.97,4.83,4.97
1127290284778181255,Avmed45.02 Hab Doble privada en piso compartido,567327895,within an hour,True,True,Adelfas,Private room in rental unit,Private room,2,1.0,1.0,1.0,$50.00,30,365,30.3,365.0,0,14,44,4,0,0,4.5,4.25,3.5,3.5,4.5,4.75
1127299124506849957,Estudio en Sol,518713670,within a day,True,True,Sol,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$53.00,90,365,90.0,365.0,30,60,90,2,0,0,3.0,3.0,3.0,3.0,3.0,3.0
1127299752919973774,AVMED45-04 Habitación privada en piso compartido,567327895,within an hour,True,True,Estrella,Private room in rental unit,Private room,1,1.0,1.0,1.0,$43.00,31,365,31.0,365.0,28,58,88,1,0,0,5.0,4.0,5.0,5.0,5.0,5.0
1127314749483876901,CPlasencia  Apartamento céntrico de lujo en Madrid,567327895,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$72.00,30,365,30.3,365.0,0,21,51,2,2,0,4.5,4.5,5.0,4.5,5.0,4.0
1127331618986076251,CP82-01 Habitación privada en piso compartido,567327895,within an hour,True,True,Lista,Private room in rental unit,Private room,2,2.0,1.0,1.0,$42.00,30,365,30.3,365.0,0,0,0,2,0,0,3.5,3.5,4.0,4.5,4.5,3.5
1127369010307659659,CP82-05 Habitación  zona privilegiada de Madrid,567327895,within an hour,True,True,Lista,Private room in rental unit,Private room,1,2.0,1.0,1.0,$44.00,30,365,30.3,365.0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1127416200062641832,"Blueground | Recoletos, Pool & Doorman, near Park",434208714,within a day,True,True,Recoletos,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$293.00,30,1125,38.3,1125.0,3,33,63,2,1,0,3.0,4.5,5.0,4.5,5.0,3.0
1127468316291413524,Penthouse 4 Bed with large terrace in Castellana S,397053855,within an hour,True,True,Nueva España,Entire rental unit,Entire home/apt,8,3.5,4.0,6.0,$271.00,1,1125,28.0,1125.0,0,25,55,7,5,0,4.86,4.57,4.43,4.14,5.0,4.71
1127489004378258472,Duplex de Lujo Feria de Madrid  6 personas 211,557130632,within an hour,True,True,Rejas,Entire rental unit,Entire home/apt,6,2.0,1.0,3.0,$76.00,4,1125,3.8,365.0,5,15,29,29,21,0,4.72,4.69,4.79,4.69,4.34,4.45
1127491594276572831,"2 camas en hab. compartida, 3 literas",319616632,within an hour,True,True,Universidad,Shared room in hotel,Shared room,2,4.0,1.0,6.0,$42.00,1,365,1.0,365.0,12,12,12,6,2,0,3.67,4.0,4.33,3.67,4.67,3.83
1127653963862335734,Lovely Loft Apartment (Center City),2598048,within a few hours,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,$95.00,20,365,19.5,365.0,3,16,46,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1127673126828841947,Wonderful New Madrid Apt,375124221,within an hour,True,True,Comillas,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$138.00,2,365,2.0,365.0,16,46,76,54,38,5,4.81,4.77,4.75,4.72,4.0,4.45
1128022173623816460,AME66-03 Alojamiento  en el corazón de Madrid,567327895,within an hour,True,True,Prosperidad,Private room in rental unit,Private room,1,2.0,1.0,1.0,$42.00,31,365,31.0,365.0,0,0,0,1,1,1,2.0,3.0,1.0,1.0,2.0,1.0
1128030545892563563,Apartamento centro San Bernardo,81886881,within a day,True,False,Universidad,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$103.00,90,365,89.8,365.0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1128064983338080108,Casa Leganitos Centro Madrid,461056432,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$87.00,33,120,30.9,1125.0,2,20,50,83,55,4,4.81,4.6,4.78,4.78,4.86,4.69
1128096020443970558,AME66-04 Alojamiento  en el corazón de Madrid,567327895,within an hour,True,True,Guindalera,Private room in rental unit,Private room,1,2.0,1.0,1.0,$55.00,180,365,135.5,365.0,0,0,0,3,1,0,4.33,4.33,4.67,5.0,4.67,4.33
1128096876392660977,Seasonal rental near the Royal Theatre,562477246,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$130.00,24,330,24.0,330.0,0,2,7,6,5,0,5.0,5.0,4.83,5.0,5.0,5.0
1128129920673068534,Luminoso apartamento con patio en Chamartín,79020953,within an hour,True,True,Almenara,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$114.00,1,365,1.9,365.0,6,25,52,51,31,0,5.0,4.98,4.94,5.0,4.65,4.96
1128159716074925222,Salamanca Wizink Movistar Arena Madrid Z3Y,264103612,within an hour,True,True,Goya,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$131.00,1,180,1.3,180.0,12,31,61,54,38,2,4.74,4.83,4.7,4.76,4.87,4.63
1128214330213977077,La Estacion de Atocha,504113213,within an hour,True,True,Palos de Moguer,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$177.00,1,365,2.5,953.0,18,48,78,2,2,1,4.0,3.0,4.0,4.0,5.0,4.5
1128219117944884215,MyHouseSpain - Renovado y luminoso apartamento,45621438,within an hour,True,True,Pacífico,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$195.00,1,365,5.0,999.0,4,19,34,11,9,1,4.82,4.55,4.91,4.73,5.0,4.82
1128246691319348105,Fabuloso apartamento con patio en Chamartín,79020953,within an hour,True,True,Almenara,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$140.00,1,365,1.9,365.0,6,22,49,73,52,3,4.92,4.92,4.95,4.93,4.6,4.77
1128249804198366811,MyHouseSpain - Nuevo piso reformado en Malasaña,45621438,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$178.00,1,365,3.8,999.0,7,16,33,6,5,1,4.5,4.83,5.0,4.83,4.83,5.0
1128255913077646914,Espacioso apartamento doble en Madrid,79020953,within an hour,True,True,Valdeacederas,Entire rental unit,Entire home/apt,10,2.0,3.0,6.0,$383.00,2,365,2.0,365.0,2,18,45,26,22,0,4.92,5.0,4.92,4.96,4.77,4.69
1128322005314082519,El mejor sitio para descansar,323700339,a few days or more,True,True,San Diego,Private room in rental unit,Private room,2,1.0,1.0,1.0,$30.00,1,365,1.0,365.0,11,28,58,74,38,0,4.86,4.77,4.86,4.93,4.66,4.8
1128724666941430106,Estudio luminoso  en Lavapies,510355828,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,$75.00,20,365,20.0,365.0,3,4,4,20,8,0,4.9,5.0,5.0,5.0,4.8,4.75
1128734427849201932,Studio Apartment in Malasaña,234169324,within an hour,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$99.00,28,365,27.9,365.0,0,0,11,2,1,0,5.0,5.0,5.0,4.0,5.0,5.0
1129019242577461539,DS3-Loft con Aire Condicionado y Wifi en Madrid,17556638,within an hour,True,True,San Diego,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$66.00,2,365,2.0,365.0,11,25,38,14,6,0,4.57,4.14,4.93,4.79,4.5,4.43
1129093780774069565,"Elegante & exclusivo, centrico. 2 BR, 2 BTH.",11872121,within an hour,True,True,Embajadores,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,$229.00,2,365,3.8,365.0,2,15,40,58,40,4,4.98,5.0,4.91,4.98,4.68,4.89
1129118299250296388,Casa Rosaura,183809401,within an hour,True,True,Pacífico,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$75.00,2,5,2.0,5.0,2,6,19,79,73,4,4.99,4.95,5.0,4.96,4.96,4.9
1129750134108743559,"Apto con piscina, luminoso y familiar",99219757,within a few hours,True,True,Aravaca,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,$130.00,2,365,2.0,365.0,6,36,66,4,2,0,4.75,3.5,3.75,4.25,5.0,3.5
1129799870619658325,Super Nice apartment,571099838,within an hour,True,True,Valverde,Entire rental unit,Entire home/apt,6,2.0,1.0,2.0,$83.00,2,365,2.1,1125.0,6,22,52,36,32,2,4.94,4.97,4.92,4.94,4.58,4.81
1129888083112532459,Cozy Apartment Next to the Bernabéu Stadium,528979463,within an hour,True,True,Cuatro Caminos,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$188.00,1,1125,1.3,181.0,25,55,80,14,7,0,4.86,4.79,4.86,4.86,4.93,4.57
1130084501416770958,GuestReady - Industrial gem near Plaza de España,571170190,within an hour,True,True,Palacio,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$95.00,30,1125,30.0,297.4,0,25,55,5,2,0,4.0,4.0,4.0,4.0,4.6,3.8
1130146512790398103,AME66-05 Habitación privada en piso compartido,567327895,within an hour,True,True,Prosperidad,Private room in rental unit,Private room,1,2.0,1.0,1.0,$43.00,30,365,30.3,365.0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0
1130263954655815383,AME66-09 Habitacion privada en piso compartido,567327895,within an hour,True,True,Guindalera,Private room in rental unit,Private room,1,2.0,1.0,1.0,$50.00,31,365,31.0,365.0,14,44,74,1,0,0,2.0,2.0,4.0,4.0,4.0,3.0
1130264462962096214,Palacio's Place,521238250,within a few hours,True,True,Palacio,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$67.00,29,330,28.2,322.9,0,0,1,46,23,1,4.91,4.96,4.87,4.91,4.82,4.87
1130267139481092354,"Blueground | Malasaña, elevator, walk to gran via",434208714,within a day,True,True,Universidad,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$159.00,30,1125,39.8,1125.0,9,9,9,1,0,0,3.0,3.0,4.0,5.0,5.0,3.0
